id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44136170,Luxury Studio | Kitchen | Gym | Washer/D | Boston,9419684,Churchill,,Area 2/MIT,42.352093,-71.06081,Entire home/apt,356,1,14,2022-09-05,0.86,19,362,13,Approved by government
44203028,Luxury 4 bedroom home,160087066,Carey,,East Cambridge,42.37482,-71.05763,Entire home/apt,950,29,0,,,1,359,0,STR-420490
44208136,51 Belmont Street,254174375,John,,Strawberry Hill,42.37538,-71.15105,Entire home/apt,219,1,64,2022-09-11,2.89,1,34,42,99597
44242670,Back Bay 1BR w/ Gym & W/D & Doorman nr Esplanade,107434423,Blueground,,Area 2/MIT,42.348633,-71.074088,Entire home/apt,312,32,0,,,383,2,0,
44261204,ONE Bedroom in the Back Bay on Commonwealth Ave,180283497,Michelle,,Area 2/MIT,42.35155,-71.08738,Entire home/apt,115,33,0,,,8,295,0,
44262044,Brand New 1BR | Full Kitchen| Washer/D | Gym | GLS,9419684,Churchill,,Area 2/MIT,42.35261,-71.05979,Entire home/apt,261,29,0,,,19,356,0,Approved by government
44340842,Venn | Harvard Square | Stylish Studio,277913848,Venn,,Mid-Cambridge,42.37674,-71.10503,Entire home/apt,200,5,25,2022-08-19,1.15,9,236,15,
44378435,4 Bed 2 Bath w/ Free Parking Near MIT/Kendall Sq,43450256,Steve,,East Cambridge,42.36689,-71.07855,Entire home/apt,400,30,0,,,22,0,0,
44465410,3 Bed 2 Bath w/ Free Parking Near MIT & Kendall Sq,43450256,Steve,,East Cambridge,42.36901,-71.08609,Entire home/apt,350,30,0,,,22,0,0,
44473794,Cambridge Harvard - MIT Great Room 1,19788941,Jean Manuel,,The Port,42.3644,-71.09606,Private room,43,91,2,2022-05-03,0.21,7,290,2,
44522245,Cozy Apartment in Historic Beacon Hill Area,79365305,Myriem,,East Cambridge,42.35885,-71.06812,Entire home/apt,250,1,175,2022-09-19,6.91,1,126,90,STR-433867
44556494,"$4,950 | 4BR/2BA Home Near Harvard, MIT, & Tufts",25654103,Tom,,North Cambridge,42.40096,-71.12972,Entire home/apt,165,91,0,,,9,0,0,
44570233,"$5,750 | 5BR/2BA Home with Outdoor Space in Magoun Sq | Fully-Furnished | All Utilities Included",25654103,Tom,,North Cambridge,42.39319,-71.1051,Entire home/apt,240,91,0,,,9,265,0,
44696536,"Sunny & stylish, 1 bedroom apt Harvard Sq",306298200,Nicole,,West Cambridge,42.3813,-71.12948,Entire home/apt,75,30,15,2022-08-09,0.65,1,0,5,
44742662,"Furnished 5BR/2BA | $4,950 monthly | Magoun Square",25654103,Tom,,North Cambridge,42.39587,-71.10303,Entire home/apt,165,91,0,,,9,0,0,
44824218,Beautiful 1BR | Downtown | 3D TOUR,274552333,Evonify,,Area 2/MIT,42.35228,-71.06546,Entire home/apt,406,29,11,2021-02-07,0.43,6,234,0,Exempt: This listing is a unit used for furnished institutional or business stays
44824831,Gorgeous 1BR | Downtown | 3D TOUR,274552333,Evonify,,Area 2/MIT,42.35228,-71.06539,Entire home/apt,406,29,2,2021-02-27,0.08,6,234,0,Exempt: This listing is a unit used for furnished institutional or business stays
44899158,WALK to HARVARD&MIT with MEMORY BED,15154687,John,,Riverside,42.3641,-71.10995,Private room,91,2,11,2022-08-29,4.40,20,337,11,
44906627,Ultra Comfy Modern in the Center of the South End,32870796,Jessica,,Area 2/MIT,42.3423,-71.07443,Entire home/apt,150,29,2,2022-04-04,0.15,1,302,1,
44952411,2B CAMBRIDGE MIT Harvard PRICE DROP Monthly stays!,81038,Louisa,,Mid-Cambridge,42.3677,-71.10584,Entire home/apt,183,30,12,2022-08-13,0.52,8,350,4,
45034782,3B CAMBRIDGE HARVARD MIT 1BR!,81038,Louisa,,Mid-Cambridge,42.3677,-71.10584,Entire home/apt,225,30,5,2022-05-25,0.26,8,342,2,
45054510,"Walk to Harvard, MIT, Central, Subway, Book Now",7848820,Kris,,Mid-Cambridge,42.37092,-71.10102,Private room,152,30,6,2022-08-15,0.49,16,261,5,STR-148098
45085165,Venn | Harvard Square | Charming Room,277913848,Venn,,Mid-Cambridge,42.3765,-71.10685,Private room,123,10,8,2022-07-29,0.58,9,214,6,
45095072,Venn | Harvard Square | Sunlight Room,277913848,Venn,,Mid-Cambridge,42.37647,-71.10705,Private room,147,7,4,2022-08-07,0.25,9,362,2,
45095953,"Downtown Studio w/ W/D, Doorman, nr. Boston Common",107434423,Blueground,,Area 2/MIT,42.35114,-71.06334,Entire home/apt,168,32,0,,,383,331,0,
45144603,Private bedroom close to Central Sq & BU,364585835,Heline,,Cambridgeport,42.35743,-71.10517,Private room,77,1,101,2022-09-15,4.02,3,118,67,
45164940,Penthouse Condo with Roof Deck,44939469,Jennifer,,Cambridgeport,42.3593,-71.11183,Private room,59,90,1,2022-05-06,0.21,3,293,1,
45172060,New one bedroom with private entrance,3850360,Aaron,,Agassiz,42.381973,-71.109222,Entire home/apt,223,2,55,2022-09-14,3.40,1,56,37,
45180836,Private bedroom close to MIT & BU,364585835,Heline,,Area 2/MIT,42.35595,-71.10427,Private room,80,1,159,2022-09-14,6.34,3,116,90,
45180951,Private bedroom close to MIT & Central Sq,364585835,Heline,,Cambridgeport,42.36066,-71.10698,Private room,73,1,106,2022-09-17,4.23,3,98,62,
45235650,Fenway Studio w/sleeping alcove walk to hospitals!,180283497,Michelle,,Area 2/MIT,42.34562,-71.09479,Entire home/apt,135,32,2,2021-12-18,0.12,8,343,1,
45253366,Cozy apartment in the lively heart of Boston,7437427,Noha,,East Cambridge,42.36524,-71.05602,Entire home/apt,180,60,21,2022-07-23,0.88,1,92,10,STR-434641
45346226,FOUND Boston Common - Bed in a Shared Quad Room,365985792,FOUND Hotel,,Area 2/MIT,42.3502,-71.06754,Shared room,93,1,389,2022-09-12,15.77,5,258,251,Exempt: This listing is a hotel or motel
45347651,FOUND Boston Common - Standard Full Room,365985792,FOUND Hotel,,Area 2/MIT,42.34964,-71.06768,Private room,323,1,319,2022-08-21,12.93,5,308,102,Exempt: This listing is a hotel or motel
45349044,FOUND Boston Common - Queen Room,365985792,FOUND Hotel,,Area 2/MIT,42.34887,-71.06596,Private room,343,1,443,2022-09-11,17.94,5,307,177,Exempt: This listing is a hotel or motel
45349148,FOUND Boston Common - Double Queen Room,365985792,FOUND Hotel,,Area 2/MIT,42.34935,-71.06535,Private room,386,1,354,2022-09-10,14.35,5,295,153,Exempt: This listing is a hotel or motel
45354353,"(F) Cozy & comfortable room near Harvard, MIT & BU",37035419,Wendy,,Cambridgeport,42.35882,-71.12831,Private room,70,91,2,2022-05-01,0.16,8,179,1,
45354387,"(H) Cozy bedroom near Harvard, MIT & BU",37035419,Wendy,,Cambridgeport,42.35681,-71.12865,Private room,80,91,2,2022-09-02,0.16,8,219,1,
45354534,"(I) Cozy room near Harvard, MIT, BU & prime diners",37035419,Wendy,,West Cambridge,42.35907,-71.1301,Private room,70,91,3,2022-06-11,0.23,8,138,2,
45411002,Luxury 2BR + 100 Walkscore | Theatre District | Evonify,274552333,Evonify,,Area 2/MIT,42.35081,-71.06355,Entire home/apt,267,29,6,2020-11-25,0.24,6,234,0,Exempt: This listing is a unit used for furnished institutional or business stays
45422003,Stylish 1BR | Downtown | 3D TOUR,274552333,Evonify,,Area 2/MIT,42.35084,-71.06484,Entire home/apt,406,29,8,2021-02-01,0.34,6,234,0,Exempt: This listing is a unit used for furnished institutional or business stays
45449241,FOUND Boston Common - Single Room,365985792,FOUND Hotel,,Area 2/MIT,42.34918,-71.06547,Private room,280,1,386,2022-09-12,15.78,5,298,176,Exempt: This listing is a hotel or motel
45485448,Furnished First-Floor Studio in Coolidge Corner,31340713,Kama,,Cambridgeport,42.3423,-71.11943,Entire home/apt,100,30,0,,,23,263,0,
45493742,Large Loft Steps From Boston Common | Short Stays,365116307,Brian + Heather,,Area 2/MIT,42.35542,-71.062,Entire home/apt,766,1,152,2022-09-15,6.39,30,130,96,STR-438649
45493951,Luxury Furnished Loft near Park Street Station,365116307,Brian + Heather,,Area 2/MIT,42.35518,-71.06195,Entire home/apt,385,1,124,2022-09-16,5.19,30,143,90,STR-438654
45494260,Downtown Luxury | Students Welcome | W/D in unit,365116307,Brian + Heather,,East Cambridge,42.3573,-71.06183,Entire home/apt,693,1,108,2022-09-13,4.51,30,158,69,STR-438650
45501951,Downtown Designer Home| Keyless | W/D in unit,365116307,Brian + Heather,,East Cambridge,42.35656,-71.06022,Entire home/apt,573,1,112,2022-09-15,4.67,30,145,75,STR-438651
45502178,Luxury Loft | Boston Common | Monthly Discount,365116307,Brian + Heather,,East Cambridge,42.35562,-71.06056,Entire home/apt,691,1,129,2022-09-16,5.38,30,156,90,STR-438652
45502853,Travelers Choice Award Houseboat Bos Harbor Suite2,306011239,Karen,,East Cambridge,42.37696,-71.05042,Entire home/apt,316,1,13,2022-07-26,0.58,3,327,6,STR-427698
45507435,Purple House and Garden,5855483,Macy,,North Cambridge,42.39869,-71.11488,Entire home/apt,188,3,32,2022-09-12,3.08,1,102,32,
45518018,"Luxury & Cozy, 1st FL, A/C, Kitchen and Parking",368476544,Xiaomin,,Wellington-Harrington,42.38564,-71.09122,Entire home/apt,333,2,65,2022-09-18,2.71,1,139,45,
45518727,Apartment with Sunshine close to MIT/Kendall Sq,88868429,Huaweilang,,Wellington-Harrington,42.37076,-71.09082,Entire home/apt,100,300,1,2020-10-26,0.04,1,40,0,
45531118,Beautiful Two Bedroom near Prudential Center,22541573,Ken,,Area 2/MIT,42.34435,-71.08762,Entire home/apt,310,30,0,,,39,359,0,
45531129,"Stunning 1 Bedroom, steps from Boylston/Newbury Street",22541573,Ken,,Area 2/MIT,42.34481,-71.08792,Entire home/apt,210,30,0,,,39,326,0,
45531759,Luxury Brownstone Penthouse Duplex,21609039,Susan,,Area 2/MIT,42.34163,-71.08367,Entire home/apt,997,3,16,2022-07-08,0.74,3,243,12,STR-415029
45539554,"Monthly Discounts - Fully Furnished 4br, 2ba Loft!",365116307,Brian + Heather,,East Cambridge,42.35712,-71.06232,Entire home/apt,785,1,104,2022-09-13,4.38,30,147,72,STR-438653
45539765,Keyless Entry | Laundry in Unit | Pet Friendly,365116307,Brian + Heather,,East Cambridge,42.35727,-71.06153,Entire home/apt,324,1,154,2022-09-14,6.43,30,138,93,STR-438655
45542821,Centrally Located Luxurious Loft | Walk Anywhere!,365116307,Brian + Heather,,East Cambridge,42.35735,-71.06222,Entire home/apt,517,1,101,2022-09-14,4.22,30,162,68,STR-438658
45543316,"Monthly Discounts - Furnished Luxury 3br, 2ba Loft",365116307,Brian + Heather,,East Cambridge,42.3558,-71.06206,Entire home/apt,519,1,111,2022-09-16,4.70,30,160,73,STR-438659
45543382,Pet Friendly | Downtown Boston | Elevator + W/D,365116307,Brian + Heather,,East Cambridge,42.35527,-71.06095,Entire home/apt,457,1,104,2022-09-14,4.35,30,149,66,STR-438656
45609348,Penthouse Condo with RoofDeck,44939469,Jennifer,,Cambridgeport,42.35823,-71.11371,Private room,65,30,6,2022-08-27,0.30,3,294,3,
45609891,Spacious apartment only minutes to Harvard Square,34301226,Lisa,,Mid-Cambridge,42.37212,-71.10981,Entire home/apt,235,2,1,2020-10-13,0.04,1,5,0,C0277150491
45632722,Charming 2 Bed House quaint Charlestown Gaslight,30366968,Michael,,East Cambridge,42.38018,-71.06604,Entire home/apt,177,1,1,2022-09-12,1,1,321,1,STR-466621
45675549,Lavishly Designed Home | With Office | Close to T,365116307,Brian + Heather,,East Cambridge,42.35535,-71.06075,Entire home/apt,715,1,114,2022-09-16,4.76,30,149,73,STR-438662
45676233,200mbps speeds - Laundry - Discounted Long Stays,365116307,Brian + Heather,,Area 2/MIT,42.35513,-71.06242,Entire home/apt,580,1,135,2022-08-28,5.64,30,127,83,STR-438646
45679998,"Crisp S. End 2BR w/ Doorman, W/D in Unit",107434423,Blueground,,Area 2/MIT,42.34406,-71.0651,Entire home/apt,301,32,1,2022-06-26,0.34,383,136,1,
45680010,"Symphony 1BR w/ Doorman, nr T Stop & MFA",107434423,Blueground,,Area 2/MIT,42.34518,-71.08706,Entire home/apt,242,32,0,,,383,365,0,
45680018,"Symphony 1BR w/ Doorman, nr T Stop & MFA",107434423,Blueground,,Area 2/MIT,42.34518,-71.08706,Entire home/apt,225,32,0,,,383,294,0,
45680039,"W. End 1BR w/ Gym, W/D, nr MGH & T Stop",107434423,Blueground,,East Cambridge,42.3657336,-71.0669497,Entire home/apt,194,32,0,,,383,232,0,
45689053,Stylish One Bedroom Close to Boston Common,22541573,Ken,,Area 2/MIT,42.35124,-71.05958,Entire home/apt,240,30,0,,,39,342,0,
45689070,Modern 1 Bedroom in Downtown Boston,22541573,Ken,,Area 2/MIT,42.35116,-71.05873,Entire home/apt,250,30,0,,,39,333,0,
45689110,1 Bedroom near Rose Kennedy Greenway,22541573,Ken,,Area 2/MIT,42.35297,-71.05852,Entire home/apt,215,30,0,,,39,318,0,
45711774,Beautiful South End Condo w Private Outdoor Space,4369457,Chris,,Area 2/MIT,42.33965,-71.07956,Entire home/apt,250,75,3,2022-08-31,0.18,1,200,2,
45717383,Tucked-away Home in Boston’s Historic Charlestown,369754035,Colleen,,East Cambridge,42.38063,-71.07014,Entire home/apt,600,5,39,2022-09-05,1.86,1,12,15,STR-441124
45731971,Upscale and Modern One Bedroom Apartment in Kendal,22541573,Ken,,East Cambridge,42.3647,-71.08402,Entire home/apt,215,30,0,,,39,317,0,""
45732005,Stunning One Bed in Luxury Cambridge Building,22541573,Ken,,East Cambridge,42.36262,-71.0835,Entire home/apt,210,30,0,,,39,299,0,""
45732017,Spacious One Bedroom in Heart of Kendall Square,22541573,Ken,,East Cambridge,42.36281,-71.08434,Entire home/apt,230,30,0,,,39,341,0,""
45732102,Luxury 1 Bedroom Apartment in Kendall Square -Near,22541573,Ken,,East Cambridge,42.36459843911144,-71.08421401575804,Entire home/apt,185,30,0,,,39,283,0,""
45732236,"Kendall Square One Bedroom, Walking Distance to MI",22541573,Ken,,East Cambridge,42.36274,-71.08398,Entire home/apt,225,30,0,,,39,353,0,""
45732245,Two Bedroom Apartment in Heart of Kendall Square,22541573,Ken,,East Cambridge,42.36458174037333,-71.08227336902313,Entire home/apt,315,30,0,,,39,359,0,""
45734985,Long term stays! parking/private entrance included,281066763,Coolidge Corner Properties,,Cambridgeport,42.34753,-71.12444,Entire home/apt,220,28,2,2021-07-31,0.11,1,272,0,
45736876,"$4,950 | Bright and Sunny 4BR/2BA Apartment near Harvard University | All Utilities Included",25654103,Tom,,Mid-Cambridge,42.37845,-71.10213,Entire home/apt,175,91,0,,,9,265,0,
45739680,Fully Furnished Spacious Coolidge Corner Studio,31340713,Kama,,Cambridgeport,42.3432,-71.11751,Entire home/apt,125,90,7,2022-09-07,0.32,23,263,3,
45740449,"Studio in Coolidge corner, steps to transit",266312920,STARS Of,,Cambridgeport,42.34295,-71.11942,Entire home/apt,80,90,0,,,26,263,0,
45765398,"Spacious apt, 1400 sq ft - 2BR/1BA in Inman Square",1662428,Dhruva,,Wellington-Harrington,42.37277,-71.09463,Entire home/apt,126,90,2,2020-12-31,0.09,1,0,0,
45814421,"Park opposite, walk to 77bus W. Foods restaurants",9161433,Nels,,North Cambridge,42.41465,-71.15852,Entire home/apt,252,3,3,2022-09-03,1.64,2,314,3,
45828592,Modern 1 Bedroom Downtown! Monthly Special!,43045785,Amir Alex,,East Cambridge,42.36564,-71.05251,Entire home/apt,163,29,7,2022-08-20,0.32,1,276,4,
45846721,"1 King or 2 Twin, Coolidge Corner Guest House",96423949,Jessica & Shawn,,Cambridgeport,42.33854,-71.11993,Private room,270,1,2,2022-03-04,0.20,9,209,2,
45878339,Spacious East Cambridge Apartment with Yard - #1,9324473,El,,East Cambridge,42.37221,-71.08668,Entire home/apt,140,30,3,2021-05-31,0.15,1,79,0,
45928000,Luxury 2BR + 100 Walkscore | Theatre District | Evonify,274552333,Evonify,,Area 2/MIT,42.35114,-71.06388,Entire home/apt,490,29,3,2020-12-26,0.13,6,234,0,Exempt: This listing is a unit used for furnished institutional or business stays
45957628,Furnished First-Floor Studio in Coolidge Corner,266312920,STARS Of,,Cambridgeport,42.34317,-71.11749,Entire home/apt,100,30,2,2022-08-14,0.16,26,263,1,
45971693,Gorgeous Victorian.,5594572,Yael,,Area 2/MIT,42.34492,-71.10896,Entire home/apt,1000,30,4,2022-04-19,0.32,1,83,3,
45984708,3 BR|2.5 BA Renovated Home w/Parking Top Location!,66257167,Victoria,,Area 2/MIT,42.35042,-71.06682,Entire home/apt,398,2,108,2022-09-05,4.74,3,92,59,STR-398230
45989120,Spacious 2+ BR w/ backyard & walking to Harvard Sq,6761728,Brian,,Neighborhood Nine,42.38691218534635,-71.12201651265894,Entire home/apt,450,3,0,,,1,46,0,
46074186,Boston One Bedroom with Fenway Park Views,22541573,Ken,,Area 2/MIT,42.34507,-71.09626,Entire home/apt,210,30,1,2022-07-02,0.36,39,269,1,
46074212,"Boston 2 Bedroom, Across from Fenway Park",22541573,Ken,,Area 2/MIT,42.34396,-71.09629,Entire home/apt,345,30,0,,,39,332,0,
46074220,1 Bedroom in Fenway Cultural District,22541573,Ken,,Area 2/MIT,42.34367,-71.09797,Entire home/apt,240,30,0,,,39,346,0,
46085675,1 Bedroom in Fenway Cultural District with Floor-to-Ceiling Windows,22541573,Ken,,Area 2/MIT,42.34485,-71.09832,Entire home/apt,240,30,2,2022-04-05,0.13,39,332,1,
46108993,Best value & most Attractive Apt at Harvard square,373675137,Liya,,West Cambridge,42.37468,-71.12211,Entire home/apt,180,29,23,2022-08-29,1.00,81,291,8,
46128218,Amazing affordable 2 bed Apt close Harvard and MIT,373675137,Liya,,North Cambridge,42.39272,-71.13214,Entire home/apt,190,29,10,2022-08-09,0.44,81,246,7,
46135135,Great Studio w/ Free Parking in Heart of North End,130680380,Jodie,,East Cambridge,42.36745,-71.05735,Entire home/apt,164,9,0,,,7,236,0,STR-461702
46145328,NO 1 Cambridge Deal 1 bath/1 Parking/Kitchen/1 BED,373675137,Liya,,North Cambridge,42.39461,-71.13338,Private room,189,29,2,2020-11-17,0.09,81,291,0,
46171963,Private bath and Private room with shared kitchen,373675137,Liya,,North Cambridge,42.39226,-71.13423,Private room,156,29,0,,,81,292,0,
46226680,Top value 1 bed 1 bath with parking at Cambridge,373675137,Liya,,North Cambridge,42.39232,-71.13407,Private room,145,29,4,2020-12-07,0.18,81,291,0,
46232976,citizenM Boston North Station,374414807,CitizenM,,East Cambridge,42.364792,-71.0625,Hotel room,0,1,0,,,1,0,0,
46237380,Harborside Inn-Boutique Hotel,371898646,Mark,,East Cambridge,42.35881,-71.05191,Private room,409,1,69,2022-09-03,4.30,1,109,56,Exempt: This listing is a hotel or motel
46241973,Beautiful appartement - quiet location - downtown,74677524,Lionel,,Wellington-Harrington,42.38058,-71.09104,Entire home/apt,224,3,18,2022-09-18,0.83,1,1,11,
46244582,Most attractive apt in harvard square,373675137,Liya,,West Cambridge,42.37322,-71.12368,Entire home/apt,176,29,28,2022-06-16,1.25,81,295,5,
46261006,Luxury Fenway-Kenmore Two Bedroom,22541573,Ken,,Area 2/MIT,42.34504108339797,-71.09603586126279,Entire home/apt,335,32,0,,,39,360,0,
46266007,Venn | Sun Bathed Harvard Room| Private Bath,277913848,Venn,,Mid-Cambridge,42.37828,-71.10658,Private room,143,10,4,2022-05-22,0.24,9,325,3,
46280690,"New Luxury 2B2B Apartment, Free Parking",374689456,CambriBae,,Cambridgeport,42.34271,-71.11808,Entire home/apt,320,2,92,2022-09-19,4.08,8,41,61,
46326658,Stunning One Bedroom in Back Bay with Rooftop Acce,22541573,Ken,,Area 2/MIT,42.34348,-71.08758,Entire home/apt,185,30,0,,,39,297,0,
46326668,Beautiful 2 Bedroom with Views and Luxury Amenitie,22541573,Ken,,Area 2/MIT,42.34323,-71.08618,Entire home/apt,315,30,0,,,39,359,0,
46331232,TOP Cambridge 3bed APT 1parking&private entrance,373675137,Liya,,North Cambridge,42.39368,-71.1321,Entire home/apt,188,29,9,2022-04-27,0.40,81,217,3,
46344417,Charming 3 bed apt with porch at Harvard Square,373675137,Liya,,West Cambridge,42.37407,-71.12396,Entire home/apt,150,29,13,2022-07-29,0.57,81,304,4,
46345955,Best value 3 bedroom apt in Cambridge close To T,373675137,Liya,,North Cambridge,42.39255,-71.13198,Entire home/apt,190,29,12,2022-08-21,0.53,81,210,5,
46358681,"2✨2, Renovated Boston Landing- 10 min to Dwtn Bos",272437417,Estee Shlomi,,West Cambridge,42.35554,-71.13806,Entire home/apt,325,30,6,2021-09-22,0.27,1,180,1,STR-416193
46376416,Double Bed at The Verb Hotel next to Fenway Park,371148657,Jeffrey,,Area 2/MIT,42.34464,-71.09799,Private room,129,1,24,2022-05-13,1.14,12,0,16,Exempt: This listing is a hotel or motel
46384720,"N. End 1BR w/ Gym, Doorman, W/D, nr. TD Garden",107434423,Blueground,,East Cambridge,42.364773,-71.063143,Entire home/apt,301,32,0,,,383,162,0,
46384812,"N. Station 1BR w/ Gym, W/D, Doorman",107434423,Blueground,,East Cambridge,42.36477,-71.06314,Entire home/apt,356,32,1,2022-05-21,0.24,383,128,1,
46385021,"N. Station 1BR w/ Gym, W/D, Doorman",107434423,Blueground,,East Cambridge,42.36477,-71.06314,Entire home/apt,240,32,0,,,383,330,0,
46385048,"N. Station 1BR w/ Gym, W/D, Doorman",107434423,Blueground,,East Cambridge,42.36477,-71.06314,Entire home/apt,231,32,0,,,383,344,0,
46418775,King Bed at The Verb Hotel with Outdoor Pool,371148657,Jeffrey,,Area 2/MIT,42.34655,-71.09719,Private room,129,1,32,2022-01-01,1.43,12,0,16,Exempt: This listing is a hotel or motel
46434097,Spacious Cambridge 2 bed apt free parking & Train,373675137,Liya,,North Cambridge,42.39437,-71.13261,Entire home/apt,135,29,11,2022-06-25,0.80,81,264,5,
46471580,Sweet Cambridge Home 2 bed APT close HARVARD & MIT,373675137,Liya,,North Cambridge,42.39222,-71.1333,Entire home/apt,135,29,9,2022-07-30,0.40,81,266,4,
46473953,"Beautiful, sunny, furnished condo in Somerville",3133425,Ari,,North Cambridge,42.39541,-71.1138,Entire home/apt,60,150,0,,,1,336,0,
46527422,Double Bed  at The Verb Hotel with Outdoor Pool,371148657,Jeffrey,,Area 2/MIT,42.34638,-71.09663,Private room,135,1,37,2022-05-13,1.73,12,0,22,Exempt: This listing is a hotel or motel
